video_id,number_of_frames,total_distance,activity_ratio,processing_status
Subj_120_part_117,142,243.81886579853125,0.05673758865248227,ok
Subj_120_part_118,156,180.63576063767704,0.05806451612903226,ok
Subj_120_part_119,144,104.83033536890693,0.02097902097902098,ok
Subj_120_part_12,148,174.39040606171136,0.047619047619047616,ok
Subj_120_part_120,156,192.07103274041353,0.05161290322580645,ok
Subj_120_part_121,144,43.309939200626076,0.013986013986013986,ok
Subj_120_part_13,144,29.207106781186546,0.0,ok
Subj_120_part_14,156,24.35738832105943,0.0,ok
Subj_120_part_15,144,47.55156175854257,0.0,ok
Subj_120_part_16,156,59.24218798639897,0.0,ok
Subj_120_part_17,144,24.242640687119284,0.0,ok
Subj_120_part_18,156,17.914213562373096,0.0,ok
Subj_120_part_19,144,36.182953120320924,0.0,ok
Subj_120_part_2,156,218.21861377601016,0.1032258064516129,ok
Subj_120_part_20,156,77.58943125886734,0.01935483870967742,ok
Subj_120_part_21,141,177.60718856367865,0.06428571428571428,ok
Subj_120_part_22,85,102.31446759559445,0.05952380952380952,ok
Subj_120_part_23,144,109.35650695362122,0.06293706293706294,ok
Subj_120_part_24,146,70.23158021707731,0.0,ok
Subj_120_part_25,144,91.21962233293641,0.027972027972027972,ok
Subj_120_part_26,156,43.5,0.0,ok
Subj_120_part_27,94,128.08519666369,0.06451612903225806,ok
Subj_120_part_28,104,295.8685013269661,0.14563106796116504,ok
Subj_120_part_29,121,748.8570400789034,0.2916666666666667,ok
Subj_120_part_3,144,93.07199868247852,0.027972027972027972,ok
Subj_120_part_30,145,39.595381400636,0.0,ok
Subj_120_part_31,144,80.04320376686505,0.02097902097902098,ok
Subj_120_part_32,156,289.4916934802851,0.1032258064516129,ok
Subj_120_part_33,112,25.446461113496085,0.0,ok
Subj_120_part_34,92,323.8189807013341,0.10989010989010989,ok
Subj_120_part_35,117,845.729536774583,0.1724137931034483,ok
Subj_120_part_36,149,119.30484542723829,0.033783783783783786,ok
Subj_120_part_37,111,58.42760677379655,0.01818181818181818,ok
Subj_120_part_38,154,43.30713578936526,0.0,ok
Subj_120_part_39,96,39.246954517130455,0.010526315789473684,ok
Subj_120_part_4,120,114.15152184598259,0.04201680672268908,ok
Subj_120_part_40,85,158.2040747303272,0.023809523809523808,ok
Subj_120_part_41,144,633.9544549711447,0.22377622377622378,ok
Subj_120_part_42,154,50.381869584625505,0.0,ok
Subj_120_part_43,144,50.00283365408943,0.0,ok
Subj_120_part_44,80,18.87793688154258,0.0,ok
Subj_120_part_45,144,188.62210506938942,0.1258741258741259,ok
Subj_120_part_46,139,662.8906158859502,0.2391304347826087,ok
Subj_120_part_47,75,556.7658465214901,0.25675675675675674,ok
Subj_120_part_48,126,340.9110209445582,0.128,ok
Subj_120_part_49,142,195.6754958150241,0.03546099290780142,ok
Subj_120_part_5,144,324.0170940796057,0.18181818181818182,ok
Subj_120_part_50,156,154.56317113437598,0.025806451612903226,ok
Subj_120_part_51,109,44.58734649571026,0.0,ok
Subj_120_part_52,156,192.22519964927085,0.05806451612903226,ok
Subj_120_part_53,144,25.563133849513015,0.0,ok
Subj_120_part_54,156,76.07887677239417,0.012903225806451613,ok
Subj_120_part_55,0,0.0,0.0,missing_sequence
Subj_120_part_56,156,316.7537918099453,0.05161290322580645,ok
Subj_120_part_57,135,560.805794473039,0.14925373134328357,ok
Subj_120_part_58,152,989.5934301636416,0.3509933774834437,ok
Subj_120_part_59,143,86.97283494668494,0.035211267605633804,ok
Subj_120_part_6,91,101.5591272023047,0.07777777777777778,ok
Subj_120_part_60,156,21.86067467586918,0.0,ok
Subj_120_part_61,140,157.2811182901715,0.03597122302158273,ok
Subj_120_part_62,156,21.65685424949238,0.0,ok
Subj_120_part_63,139,118.43641277346745,0.007246376811594203,ok
Subj_120_part_64,145,144.87170290446707,0.034722222222222224,ok
Subj_120_part_65,144,79.18883769919523,0.0,ok
Subj_120_part_66,156,51.11667273601692,0.0,ok
Subj_120_part_67,144,47.664868175797295,0.0,ok
Subj_120_part_68,107,181.28838776110234,0.05660377358490566,ok
Subj_120_part_69,144,70.98545216308364,0.013986013986013986,ok
Subj_120_part_7,141,78.31794002621562,0.014285714285714285,ok
Subj_120_part_70,104,205.32745082652258,0.038834951456310676,ok
Subj_120_part_71,139,249.28819633625025,0.06521739130434782,ok
Subj_120_part_72,82,136.959515378488,0.024691358024691357,ok
Subj_120_part_73,104,107.61238329902824,0.0,ok
Subj_120_part_74,139,563.8832800173599,0.14492753623188406,ok
Subj_120_part_75,130,561.7866735849577,0.17829457364341086,ok
Subj_120_part_76,156,51.69384062017326,0.0064516129032258064,ok
Subj_120_part_77,117,199.6381560502356,0.02586206896551724,ok
Subj_120_part_78,124,236.30949892092625,0.056910569105691054,ok
Subj_120_part_79,108,505.20590958335316,0.102803738317757,ok
Subj_120_part_8,154,111.81090381953618,0.0,ok
Subj_120_part_80,155,73.90272814617569,0.0,ok
Subj_120_part_81,135,159.21961152701192,0.022388059701492536,ok
Subj_120_part_82,148,83.56425825328421,0.0,ok
Subj_120_part_83,144,38.5464901216748,0.0,ok
Subj_120_part_84,156,95.73916217033684,0.0,ok
Subj_120_part_85,144,98.12686101488215,0.0,ok
Subj_120_part_86,156,119.64236968118705,0.0,ok
Subj_120_part_87,96,57.86759113657104,0.0,ok
Subj_120_part_88,156,40.69088708267339,0.0,ok
Subj_120_part_89,144,7.5,0.0,ok
Subj_120_part_9,127,52.789906611927364,0.0,ok
Subj_120_part_90,156,96.65215105348777,0.025806451612903226,ok
Subj_120_part_91,144,128.18131807987547,0.027972027972027972,ok
Subj_120_part_92,156,102.63851024447625,0.01935483870967742,ok
Subj_120_part_93,144,64.0200672933598,0.0,ok
Subj_120_part_94,156,145.12095219308495,0.0,ok
Subj_120_part_95,140,150.3350101978548,0.0,ok
Subj_120_part_96,156,140.46329365942083,0.0,ok
Subj_120_part_97,96,32.566490155402306,0.0,ok
Subj_120_part_98,156,91.66183083440724,0.0064516129032258064,ok
Subj_120_part_99,144,9.118033988749895,0.0,ok
Subj_81_part_1,132,192.1797099932494,0.03816793893129771,ok
Subj_81_part_10,120,110.29416229983698,0.025210084033613446,ok
Subj_81_part_100,0,0.0,0.0,missing_sequence
Subj_81_part_101,120,570.8328550672138,0.23529411764705882,ok
Subj_81_part_102,132,249.36762144964422,0.05343511450381679,ok
Subj_81_part_103,120,68.84253645361446,0.0,ok
Subj_81_part_104,120,290.05412756286836,0.13445378151260504,ok
Subj_81_part_105,121,975.5211458143609,0.45,ok
Subj_81_part_106,120,401.8896402379741,0.18487394957983194,ok
Subj_81_part_107,119,150.7682172234384,0.03389830508474576,ok
Subj_81_part_108,120,117.13962923622015,0.01680672268907563,ok
Subj_81_part_109,128,482.8582458385248,0.2283464566929134,ok
Subj_81_part_11,132,258.1983530431947,0.0916030534351145,ok
Subj_81_part_110,120,396.9188331044615,0.16806722689075632,ok
Subj_81_part_111,120,243.1789297310524,0.04201680672268908,ok
Subj_81_part_112,132,65.15515904206126,0.0,ok
Subj_81_part_113,115,311.9250798520111,0.16666666666666666,ok
Subj_81_part_114,132,173.09277397555044,0.03816793893129771,ok
Subj_81_part_115,88,271.25178507190856,0.1724137931034483,ok
Subj_81_part_116,86,190.0316591693867,0.047058823529411764,ok
Subj_81_part_117,132,212.51160342542735,0.06870229007633588,ok
Subj_81_part_118,82,369.61872799390943,0.2839506172839506,ok
Subj_81_part_119,111,262.9454782659336,0.09090909090909091,ok
Subj_81_part_12,120,302.9071589903348,0.15126050420168066,ok
Subj_81_part_120,115,552.6897959375515,0.19298245614035087,ok
Subj_81_part_121,117,991.8382777029387,0.28448275862068967,ok
Subj_81_part_13,132,381.68032541413663,0.1450381679389313,ok
Subj_81_part_14,120,580.6673799243875,0.2184873949579832,ok
Subj_81_part_15,118,415.7595917140019,0.1282051282051282,ok
Subj_81_part_16,92,875.8694370328625,0.45054945054945056,ok
Subj_81_part_17,119,189.75945667972334,0.09322033898305085,ok
Subj_81_part_18,81,783.6920183125687,0.4,ok
Subj_81_part_19,120,110.2621711243839,0.01680672268907563,ok
Subj_81_part_2,120,137.2254008623587,0.025210084033613446,ok
Subj_81_part_20,120,113.8069590245757,0.0,ok
Subj_81_part_21,132,345.4920961840504,0.10687022900763359,ok
Subj_81_part_22,120,472.0441549960102,0.21008403361344538,ok
Subj_81_part_23,132,330.464154674086,0.1297709923664122,ok
Subj_81_part_24,120,392.8571133901946,0.2184873949579832,ok
Subj_81_part_25,132,259.2300641660788,0.0916030534351145,ok
Subj_81_part_26,120,167.8761109263479,0.07563025210084033,ok
Subj_81_part_27,68,98.30608518010371,0.16417910447761194,ok
Subj_81_part_28,132,153.88559039988593,0.12213740458015267,ok
Subj_81_part_29,120,106.74321238552035,0.03361344537815126,ok
Subj_81_part_3,118,165.0360909545472,0.017094017094017096,ok
Subj_81_part_30,118,659.5280288592608,0.2222222222222222,ok
Subj_81_part_31,120,113.53937983222275,0.025210084033613446,ok
Subj_81_part_32,77,73.33046925658766,0.02631578947368421,ok
Subj_81_part_33,132,92.34224481089946,0.015267175572519083,ok
Subj_81_part_34,120,412.2551312770704,0.20168067226890757,ok
Subj_81_part_35,132,208.647145372541,0.0916030534351145,ok
Subj_81_part_36,120,481.79248533896686,0.2773109243697479,ok
Subj_81_part_37,132,494.44450231821463,0.2366412213740458,ok
Subj_81_part_38,90,405.14358320439317,0.25842696629213485,ok
Subj_81_part_39,60,345.4554062166694,0.4406779661016949,ok
Subj_81_part_4,117,167.17243260476977,0.04310344827586207,ok
Subj_81_part_40,132,87.31385335969203,0.0,ok
Subj_81_part_41,117,68.01815831750218,0.008620689655172414,ok
Subj_81_part_42,132,691.4324750047181,0.25190839694656486,ok
Subj_81_part_43,113,443.50488614571066,0.19642857142857142,ok
Subj_81_part_44,96,434.8053242510672,0.29473684210526313,ok
Subj_81_part_45,118,351.73730964388966,0.1282051282051282,ok
Subj_81_part_46,120,316.91660608096834,0.18487394957983194,ok
Subj_81_part_47,132,693.8718416594004,0.2595419847328244,ok
Subj_81_part_48,120,364.0513793294063,0.14285714285714285,ok
Subj_81_part_49,132,533.7019935476048,0.22137404580152673,ok
Subj_81_part_5,120,377.0281915270787,0.15966386554621848,ok
Subj_81_part_50,120,273.7790382090421,0.08403361344537816,ok
Subj_81_part_51,120,191.6153427946038,0.08403361344537816,ok
Subj_81_part_52,132,372.0664892227041,0.13740458015267176,ok
Subj_81_part_53,120,341.5836980475001,0.16806722689075632,ok
Subj_81_part_54,132,680.8987656752898,0.3282442748091603,ok
Subj_81_part_55,120,568.975457897435,0.2773109243697479,ok
Subj_81_part_56,120,238.61869214892616,0.12605042016806722,ok
Subj_81_part_57,132,197.58936291922106,0.061068702290076333,ok
Subj_81_part_58,120,140.94868846713572,0.03361344537815126,ok
Subj_81_part_59,105,226.20818862631364,0.17307692307692307,ok
Subj_81_part_6,132,448.64721483225435,0.24427480916030533,ok
Subj_81_part_60,120,349.26050989603857,0.16806722689075632,ok
Subj_81_part_61,132,161.34302021137873,0.022900763358778626,ok
Subj_81_part_62,120,201.56076500204654,0.14285714285714285,ok
Subj_81_part_63,109,286.77871664895787,0.12962962962962962,ok
Subj_81_part_64,132,606.5477642935729,0.2900763358778626,ok
Subj_81_part_65,120,315.3773790050994,0.15126050420168066,ok
Subj_81_part_66,132,334.1647825244326,0.1297709923664122,ok
Subj_81_part_67,120,240.36025766554042,0.1092436974789916,ok
Subj_81_part_68,120,253.68960938428037,0.10084033613445378,ok
Subj_81_part_69,132,153.3854035730874,0.015267175572519083,ok
Subj_81_part_7,120,545.0493532165524,0.2773109243697479,ok
Subj_81_part_70,120,327.7919983941645,0.14285714285714285,ok
Subj_81_part_71,132,496.94872990875103,0.24427480916030533,ok
Subj_81_part_72,120,277.00677380360946,0.1092436974789916,ok
Subj_81_part_73,111,553.3459119589825,0.3090909090909091,ok
Subj_81_part_74,0,0.0,0.0,missing_sequence
Subj_81_part_75,0,0.0,0.0,too_few_frames
Subj_81_part_76,110,640.8970673556721,0.4036697247706422,ok
Subj_81_part_77,96,453.71479209725175,0.22105263157894736,ok
Subj_81_part_78,132,276.8154064706166,0.05343511450381679,ok
Subj_81_part_79,120,199.2312655908469,0.05042016806722689,ok
Subj_81_part_8,120,251.85982705805398,0.1092436974789916,ok
Subj_81_part_80,120,189.4897505817902,0.06722689075630252,ok
Subj_81_part_81,132,381.6945761302281,0.19083969465648856,ok
Subj_81_part_82,120,375.4813547711627,0.25210084033613445,ok
Subj_81_part_83,128,427.6417952323119,0.2204724409448819,ok
Subj_81_part_84,117,470.846805589709,0.13793103448275862,ok
Subj_81_part_85,100,394.5733301040623,0.13131313131313133,ok
Subj_81_part_86,120,288.27050237522633,0.15126050420168066,ok
Subj_81_part_87,107,421.90582254384435,0.2641509433962264,ok
Subj_81_part_88,132,886.5045240714333,0.2366412213740458,ok
Subj_81_part_89,105,64.12850791891415,0.019230769230769232,ok
Subj_81_part_9,132,83.72458283759477,0.0,ok
Subj_81_part_90,0,0.0,0.0,missing_sequence
Subj_81_part_91,0,0.0,0.0,missing_sequence
Subj_81_part_92,0,0.0,0.0,missing_sequence
Subj_81_part_93,0,0.0,0.0,missing_sequence
Subj_81_part_94,120,453.84589283099365,0.226890756302521,ok
Subj_81_part_95,132,781.4340328716394,0.45038167938931295,ok
Subj_81_part_96,94,417.5436861680896,0.24731182795698925,ok
Subj_81_part_97,130,395.09546379734815,0.20930232558139536,ok
Subj_81_part_98,120,364.0466391775455,0.17647058823529413,ok
Subj_81_part_99,110,337.64726185448603,0.21100917431192662,ok
Subj_82_part_1,115,470.83043923605425,0.2631578947368421,ok
Subj_82_part_10,120,198.57348155248707,0.10084033613445378,ok
Subj_82_part_100,132,112.21117655153408,0.0,ok
Subj_82_part_101,116,150.982160681746,0.034782608695652174,ok
Subj_82_part_102,131,296.9638586699129,0.1076923076923077,ok
Subj_82_part_103,119,233.35124140931586,0.09322033898305085,ok
Subj_82_part_104,120,96.93973991291243,0.0,ok
Subj_82_part_105,132,109.23575418492675,0.03816793893129771,ok
Subj_82_part_106,120,136.7014302879811,0.008403361344537815,ok
Subj_82_part_107,132,165.8600808559377,0.015267175572519083,ok
Subj_82_part_108,120,106.47159301354243,0.0,ok
Subj_82_part_109,120,322.23238371383235,0.1092436974789916,ok
Subj_82_part_11,132,205.57848376652265,0.0916030534351145,ok
Subj_82_part_110,132,348.27372118367356,0.1450381679389313,ok
Subj_82_part_111,120,104.29676384468391,0.0,ok
Subj_82_part_112,132,91.89002119086896,0.0,ok
Subj_82_part_113,111,268.31495077675106,0.2,ok
Subj_82_part_114,131,297.9375732055772,0.17692307692307693,ok
Subj_82_part_115,120,390.893693031236,0.2605042016806723,ok
Subj_82_part_116,120,378.1349345172399,0.25210084033613445,ok
Subj_82_part_117,132,144.22463619482053,0.03816793893129771,ok
Subj_82_part_118,102,215.08395958049465,0.1782178217821782,ok
Subj_82_part_119,110,160.70603295618167,0.07339449541284404,ok
Subj_82_part_12,61,90.33145330636714,0.08333333333333333,ok
Subj_82_part_120,118,334.23923076538165,0.1623931623931624,ok
Subj_82_part_121,120,179.64548708589044,0.05042016806722689,ok
Subj_82_part_13,120,353.19535196040204,0.11764705882352941,ok
Subj_82_part_14,73,114.97724224706732,0.06944444444444445,ok
Subj_82_part_15,120,136.2749580394127,0.01680672268907563,ok
Subj_82_part_16,132,57.76965518109988,0.0,ok
Subj_82_part_17,120,67.47389963680173,0.0,ok
Subj_82_part_18,122,397.4154593852056,0.1322314049586777,ok
Subj_82_part_19,84,356.3364319290164,0.27710843373493976,ok
Subj_82_part_2,84,284.87428337951764,0.2289156626506024,ok
Subj_82_part_20,120,298.38628700615885,0.16806722689075632,ok
Subj_82_part_21,132,235.58628158472897,0.061068702290076333,ok
Subj_82_part_22,120,119.35848676569532,0.008403361344537815,ok
Subj_82_part_23,132,188.86971040561406,0.015267175572519083,ok
Subj_82_part_24,120,155.8142646531562,0.025210084033613446,ok
Subj_82_part_25,120,324.1282511432096,0.12605042016806722,ok
Subj_82_part_26,84,74.58553420786004,0.012048192771084338,ok
Subj_82_part_27,117,106.2476425437237,0.02586206896551724,ok
Subj_82_part_28,125,76.24944329138444,0.0,ok
Subj_82_part_29,75,133.04711522025875,0.05405405405405406,ok
Subj_82_part_3,120,331.040569579048,0.20168067226890757,ok
Subj_82_part_30,127,159.08817883021453,0.047619047619047616,ok
Subj_82_part_31,120,483.4790852743491,0.24369747899159663,ok
Subj_82_part_32,0,0.0,0.0,missing_sequence
Subj_82_part_33,93,658.233958948141,0.22826086956521738,ok
Subj_82_part_34,120,104.65866415605825,0.04201680672268908,ok
Subj_82_part_35,132,242.83577754376404,0.05343511450381679,ok
Subj_82_part_36,120,112.54824824509657,0.0,ok
Subj_82_part_37,120,91.88291466052463,0.0,ok
Subj_82_part_38,130,100.13746084926473,0.015503875968992248,ok
Subj_82_part_39,120,53.676944179260566,0.0,ok
Subj_82_part_4,114,200.58800613447923,0.12389380530973451,ok
Subj_82_part_40,132,202.81959301688147,0.04580152671755725,ok
Subj_82_part_41,120,174.4564155610009,0.025210084033613446,ok
Subj_82_part_42,132,40.87163089161125,0.0,ok
Subj_82_part_43,120,218.59380956863365,0.04201680672268908,ok
Subj_82_part_44,120,80.84577191264006,0.008403361344537815,ok
Subj_82_part_45,132,101.16309539946184,0.0,ok
Subj_82_part_46,120,167.28417768974015,0.025210084033613446,ok
Subj_82_part_47,132,247.4964457885706,0.022900763358778626,ok
Subj_82_part_48,120,127.5042946978532,0.04201680672268908,ok
Subj_82_part_49,111,296.0380518654724,0.15454545454545454,ok
Subj_82_part_5,120,210.0173320892929,0.14285714285714285,ok
Subj_82_part_50,130,722.6982053342065,0.3333333333333333,ok
Subj_82_part_51,74,628.2360760912873,0.5616438356164384,ok
Subj_82_part_52,75,474.30854536953206,0.35135135135135137,ok
Subj_82_part_53,118,757.4567113430539,0.4358974358974359,ok
Subj_82_part_54,95,72.5906134736178,0.02127659574468085,ok
Subj_82_part_55,64,154.40844290458327,0.09523809523809523,ok
Subj_82_part_56,120,453.29656726901726,0.20168067226890757,ok
Subj_82_part_57,73,354.54977276645224,0.2361111111111111,ok
Subj_82_part_58,80,365.0841836136129,0.26582278481012656,ok
Subj_82_part_59,0,0.0,0.0,too_few_frames
Subj_82_part_6,132,342.6783166856783,0.20610687022900764,ok
Subj_82_part_60,0,0.0,0.0,missing_sequence
Subj_82_part_61,113,388.1869469748751,0.21428571428571427,ok
Subj_82_part_62,116,835.3243927704075,0.4260869565217391,ok
Subj_82_part_63,112,672.972414428586,0.3063063063063063,ok
Subj_82_part_64,129,323.7167699059728,0.1171875,ok
Subj_82_part_65,120,131.95630817912863,0.05042016806722689,ok
Subj_82_part_66,130,503.9354288804436,0.2558139534883721,ok
Subj_82_part_67,120,38.5464901216748,0.0,ok
Subj_82_part_68,120,40.0530628312943,0.0,ok
Subj_82_part_69,132,53.20005801635743,0.0,ok
Subj_82_part_7,120,259.21982811406974,0.15126050420168066,ok
Subj_82_part_70,120,52.252235650128384,0.0,ok
Subj_82_part_71,132,45.25359690286135,0.0,ok
Subj_82_part_72,120,136.58704051402339,0.05042016806722689,ok
Subj_82_part_73,120,43.507669860932324,0.0,ok
Subj_82_part_74,132,236.38206468392187,0.10687022900763359,ok
Subj_82_part_75,119,386.1500798895839,0.2457627118644068,ok
Subj_82_part_76,103,65.25745860536338,0.00980392156862745,ok
Subj_82_part_77,120,227.39627782571824,0.08403361344537816,ok
Subj_82_part_78,102,292.2427543560114,0.2079207920792079,ok
Subj_82_part_79,120,479.15465292090903,0.23529411764705882,ok
Subj_82_part_8,120,192.55977062942418,0.13445378151260504,ok
Subj_82_part_80,120,480.18958814121834,0.31092436974789917,ok
Subj_82_part_81,132,770.918358023235,0.46564885496183206,ok
Subj_82_part_82,120,531.9685238791537,0.25210084033613445,ok
Subj_82_part_83,132,483.6789272464386,0.1984732824427481,ok
Subj_82_part_84,120,207.53178697737908,0.058823529411764705,ok
Subj_82_part_85,120,359.2967272182435,0.15126050420168066,ok
Subj_82_part_86,123,262.86226495531736,0.05737704918032787,ok
Subj_82_part_87,120,101.17825052545895,0.008403361344537815,ok
Subj_82_part_88,132,112.38706380201167,0.0,ok
Subj_82_part_89,120,166.95973094135468,0.01680672268907563,ok
Subj_82_part_9,132,367.55669382689285,0.06870229007633588,ok
Subj_82_part_90,123,195.22494593770656,0.01639344262295082,ok
Subj_82_part_91,119,103.1011297438058,0.00847457627118644,ok
Subj_82_part_92,120,121.88675426961339,0.008403361344537815,ok
Subj_82_part_93,132,161.67988698267249,0.007633587786259542,ok
Subj_82_part_94,120,130.1061317668192,0.01680672268907563,ok
Subj_82_part_95,132,108.78962507179904,0.0,ok
Subj_82_part_96,120,72.64589637981123,0.0,ok
Subj_82_part_97,120,301.41662105958204,0.18487394957983194,ok
Subj_82_part_98,132,202.77699626448654,0.07633587786259542,ok
Subj_82_part_99,120,162.51433616570012,0.04201680672268908,ok
Subj_83_part_1,71,274.37906123057974,0.21428571428571427,ok
Subj_83_part_10,120,157.06742812714458,0.058823529411764705,ok
Subj_83_part_100,132,115.53120423340529,0.015267175572519083,ok
Subj_83_part_101,120,141.25873657378457,0.08403361344537816,ok
Subj_83_part_102,102,47.985017272818425,0.0,ok
Subj_83_part_103,130,118.57777246795187,0.0,ok
Subj_83_part_104,98,296.86552755316364,0.05154639175257732,ok
Subj_83_part_105,78,109.72487272730805,0.05194805194805195,ok
Subj_83_part_106,120,122.28455520638339,0.05042016806722689,ok
Subj_83_part_107,132,101.72166193974925,0.007633587786259542,ok
Subj_83_part_108,120,155.6430204547374,0.008403361344537815,ok
Subj_83_part_109,120,71.95441484553314,0.0,ok
Subj_83_part_11,132,228.2068078848535,0.12213740458015267,ok
Subj_83_part_110,132,148.47713981441981,0.022900763358778626,ok
Subj_83_part_111,103,91.86624355275339,0.049019607843137254,ok
Subj_83_part_112,69,222.08994684606034,0.23529411764705882,ok
Subj_83_part_113,120,86.80419349992812,0.04201680672268908,ok
Subj_83_part_114,120,165.38976330797408,0.11764705882352941,ok
Subj_83_part_115,132,91.33144937813579,0.022900763358778626,ok
Subj_83_part_116,116,334.0553216207891,0.1826086956521739,ok
Subj_83_part_117,120,235.35563632885146,0.11764705882352941,ok
Subj_83_part_118,132,147.39972483457314,0.030534351145038167,ok
Subj_83_part_119,64,109.33379951666222,0.07936507936507936,ok
Subj_83_part_12,118,368.4801935948579,0.18803418803418803,ok
Subj_83_part_120,105,387.7819368666127,0.27884615384615385,ok
Subj_83_part_121,117,337.1942425582873,0.1896551724137931,ok
Subj_83_part_13,105,391.34242704565133,0.10576923076923077,ok
Subj_83_part_14,132,129.82472744970045,0.0,ok
Subj_83_part_15,79,67.80867647690789,0.0,ok
Subj_83_part_16,132,473.3597146051052,0.15267175572519084,ok
Subj_83_part_17,114,121.83907826450752,0.061946902654867256,ok
Subj_83_part_18,132,139.31678852275343,0.022900763358778626,ok
Subj_83_part_19,120,106.71486832274903,0.008403361344537815,ok
Subj_83_part_2,121,425.5032123944803,0.18333333333333332,ok
Subj_83_part_20,118,168.85975177048772,0.07692307692307693,ok
Subj_83_part_21,132,224.3240901935137,0.09923664122137404,ok
Subj_83_part_22,120,154.76473705699496,0.025210084033613446,ok
Subj_83_part_23,132,280.1100897940681,0.09923664122137404,ok
Subj_83_part_24,120,266.5277412446029,0.1092436974789916,ok
Subj_83_part_25,120,220.20319674254904,0.11764705882352941,ok
Subj_83_part_26,132,424.98303301035594,0.22900763358778625,ok
Subj_83_part_27,120,259.1837545426689,0.15126050420168066,ok
Subj_83_part_28,132,265.1462679508186,0.0916030534351145,ok
Subj_83_part_29,119,269.0128692340379,0.2288135593220339,ok
Subj_83_part_3,107,428.01202136489735,0.29245283018867924,ok
Subj_83_part_30,131,276.7467670585814,0.1,ok
Subj_83_part_31,120,270.9252802972345,0.15126050420168066,ok
Subj_83_part_32,120,216.43222773163757,0.08403361344537816,ok
Subj_83_part_33,132,351.5902357480925,0.15267175572519084,ok
Subj_83_part_34,120,313.88056580238367,0.18487394957983194,ok
Subj_83_part_35,132,183.20076664267322,0.030534351145038167,ok
Subj_83_part_36,120,240.57378243326062,0.06722689075630252,ok
Subj_83_part_37,109,185.45311314919246,0.1111111111111111,ok
Subj_83_part_38,132,202.16639758757444,0.061068702290076333,ok
Subj_83_part_39,120,168.80420405048545,0.08403361344537816,ok
Subj_83_part_4,68,98.66203937708485,0.04477611940298507,ok
Subj_83_part_40,103,146.6612007500282,0.0784313725490196,ok
Subj_83_part_41,104,1111.4031248082388,0.4174757281553398,ok
Subj_83_part_42,132,371.1789608481525,0.22137404580152673,ok
Subj_83_part_43,120,386.866971064795,0.18487394957983194,ok
Subj_83_part_44,120,195.10428664805247,0.07563025210084033,ok
Subj_83_part_45,132,324.90579722578826,0.10687022900763359,ok
Subj_83_part_46,84,125.21064581311153,0.03614457831325301,ok
Subj_83_part_47,95,44.007074181498474,0.031914893617021274,ok
Subj_83_part_48,120,207.52493141858318,0.06722689075630252,ok
Subj_83_part_49,120,142.752142048416,0.01680672268907563,ok
Subj_83_part_5,120,187.98653763239665,0.09243697478991597,ok
Subj_83_part_50,132,122.30134211385868,0.0,ok
Subj_83_part_51,120,58.33029071681758,0.0,ok
Subj_83_part_52,132,10.0,0.0,ok
Subj_83_part_53,120,70.05093958782253,0.0,ok
Subj_83_part_54,132,249.15776114640008,0.10687022900763359,ok
Subj_83_part_55,120,171.14916232174306,0.13445378151260504,ok
Subj_83_part_56,120,261.70710678118655,0.10084033613445378,ok
Subj_83_part_57,132,989.9884107585352,0.31297709923664124,ok
Subj_83_part_58,119,669.3529721192455,0.2457627118644068,ok
Subj_83_part_59,68,51.256616537982936,0.029850746268656716,ok
Subj_83_part_6,91,170.46437767349138,0.1111111111111111,ok
Subj_83_part_60,118,173.72465967884793,0.03418803418803419,ok
Subj_83_part_61,68,278.5667435335322,0.08955223880597014,ok
Subj_83_part_62,124,419.9916539836929,0.13008130081300814,ok
Subj_83_part_63,120,245.78866146565758,0.1092436974789916,ok
Subj_83_part_64,132,210.68040682460122,0.04580152671755725,ok
Subj_83_part_65,112,415.18480167274544,0.08108108108108109,ok
Subj_83_part_66,99,223.7457772250834,0.1836734693877551,ok
Subj_83_part_67,120,139.8215528968224,0.05042016806722689,ok
Subj_83_part_68,120,145.7526576418142,0.058823529411764705,ok
Subj_83_part_69,132,62.62725359672312,0.0,ok
Subj_83_part_7,115,93.25069732027181,0.02631578947368421,ok
Subj_83_part_70,120,43.47576637518193,0.0,ok
Subj_83_part_71,132,138.45925830485797,0.015267175572519083,ok
Subj_83_part_72,120,95.89517027224605,0.008403361344537815,ok
Subj_83_part_73,120,77.12522623806129,0.0,ok
Subj_83_part_74,132,170.37476827679598,0.03816793893129771,ok
Subj_83_part_75,118,91.56034019876736,0.0,ok
Subj_83_part_76,0,0.0,0.0,missing_sequence
Subj_83_part_77,120,92.26866759932213,0.008403361344537815,ok
Subj_83_part_78,128,128.8101788416218,0.015748031496062992,ok
Subj_83_part_79,108,341.02198495696524,0.21495327102803738,ok
Subj_83_part_8,69,229.25428377157735,0.04411764705882353,ok
Subj_83_part_80,120,49.71061501468329,0.0,ok
Subj_83_part_81,132,638.8189166586196,0.31297709923664124,ok
Subj_83_part_82,120,18.5,0.0,ok
Subj_83_part_83,132,9.707106781186548,0.0,ok
Subj_83_part_84,120,18.914213562373092,0.0,ok
Subj_83_part_85,88,147.58551185105935,0.08045977011494253,ok
Subj_83_part_86,132,53.718655849603685,0.0,ok
Subj_83_part_87,120,45.08331640476964,0.0,ok
Subj_83_part_88,132,62.06708737210832,0.0,ok
Subj_83_part_89,120,29.121320343559642,0.0,ok
Subj_83_part_9,118,130.7222259908813,0.03418803418803419,ok
